Date,LogAdjReturn,Jump
2021-10-14,0.020023747453738625,0
2021-10-15,0.007484514111985979,0
2021-10-18,0.011736686370617597,0
2021-10-19,0.01496779264003365,0
2021-10-20,0.003355437701030677,0
2021-10-21,0.0014729790480071774,0
2021-10-22,-0.005298753189577999,0
2021-10-25,-0.0003367933576307204,0
2021-10-26,0.004564485322116836,0
2021-10-27,-0.003152513853229198,0
2021-10-28,0.024684438906674638,0
2021-10-29,-0.018322488555777672,0
2021-11-01,-0.005623370080993407,0
2021-11-02,0.007090731832766363,0
2021-11-03,0.009751372913573619,0
2021-11-04,-0.0035048839515725246,0
2021-11-05,0.0035758964568429292,0
2021-11-08,-0.005568125175812143,0
2021-11-09,0.0024566283799231483,0
2021-11-10,-0.01934948053251058,0
2021-11-11,-0.00033784327441924877,0
2021-11-12,0.0142348906941345,0
2021-11-15,6.66433985062542e-05,0
2021-11-16,0.006644893450811211,0
2021-11-17,0.01635545049125252,0
2021-11-18,0.02813641433913981,0
2021-11-19,0.01683351730945937,0
2021-11-22,0.002923299039416588,0
2021-11-23,0.0024190732573469184,0
2021-11-24,0.0032781804106016494,0
2021-11-26,-0.03219118950799582,0
2021-11-29,0.021637968443929595,0
2021-11-30,0.031089171399497722,0
2021-12-01,-0.0032114392872706287,0
2021-12-02,-0.0061486355349313,0
2021-12-03,-0.011793534648989393,0
2021-12-06,0.02127473609944858,0
2021-12-07,0.03483253619361662,0
2021-12-08,0.022527294458983577,0
2021-12-09,-0.002974419959191542,0
2021-12-10,0.027628243730540333,0
2021-12-13,-0.020891138119269216,0
2021-12-14,-0.008055425106839258,0
2021-12-15,0.028110299476014417,0
2021-12-16,-0.0400553060731758,0
2021-12-17,-0.006523249324632319,0
2021-12-20,-0.008155059234174368,0
2021-12-21,0.018907047548229847,0
2021-12-22,0.015202549045391645,0
2021-12-23,0.0036373931548589504,0
2021-12-27,0.022714547829692223,0
2021-12-28,-0.005783762323023211,0
2021-12-29,0.0005019221817399496,0
2021-12-30,-0.006600204211663016,0
2021-12-31,-0.0035413119504398914,0
2022-01-03,0.024696624907904516,0
2022-01-04,-0.01277285127756048,0
2022-01-05,-0.026960014087484004,0
2022-01-06,-0.016834263455340046,0
2022-01-07,0.000987867469777426,0
2022-01-10,0.00011629365279998995,0
2022-01-11,0.016644216125844227,0
2022-01-12,0.002567127300074764,0
2022-01-13,-0.019211343425919177,0
2022-01-14,0.005097559455725963,0
2022-01-18,-0.019074911590982024,0
2022-01-19,-0.02124882364588309,0
2022-01-20,-0.010401170728257036,0
2022-01-21,-0.01284738892419332,0
2022-01-24,-0.0048758673897304925,0
2022-01-25,-0.011450100982811764,0
2022-01-26,-0.0005636069944778703,0
2022-01-27,-0.002947389787019506,0
2022-01-28,0.0674508027172283,1
2022-01-31,0.02579026447224026,0
2022-02-01,-0.0009731084255742634,0
2022-02-02,0.007019640352132565,0
2022-02-03,-0.016861426481933693,0
2022-02-04,-0.0016804678811110016,0
2022-02-07,-0.004243504224561177,0
2022-02-08,0.018298224806007898,0
2022-02-09,0.008259697739951293,0
2022-02-10,-0.023881882879988114,0
2022-02-11,-0.02042547444277547,0
2022-02-14,0.001422085153042863,0
2022-02-15,0.022888520027295165,0
2022-02-16,-0.0013897930514139038,0
2022-02-17,-0.021498726975881267,0
2022-02-18,-0.009400039112404928,0
2022-02-22,-0.017972717972952638,0
2022-02-23,-0.026204441111429628,0
2022-02-24,0.016542374247603256,0
2022-02-25,0.012882339460348181,0
2022-02-28,0.0016362521072931103,0
2022-03-01,-0.011695890420107068,0
2022-03-02,0.020379066377068128,0
2022-03-03,-0.0019830314229294425,0
2022-03-04,-0.018579951819667092,0
2022-03-07,-0.024003350673286142,0
2022-03-08,-0.011744666273721435,0
2022-03-09,0.03439876689476309,0
2022-03-10,-0.02756253825816012,0
2022-03-11,-0.024199121766203403,0
2022-03-14,-0.02692145752070227,0
2022-03-15,0.029245552853604844,0
2022-03-16,0.028602088661205546,0
2022-03-17,0.006433325673954602,0
2022-03-18,0.020703333120846903,0
2022-03-21,0.00850155818562417,0
2022-03-22,0.02058705608170634,0
2022-03-23,0.008200082246667533,0
2022-03-24,0.02242460597817617,0
2022-03-25,0.003727062370364458,0
2022-03-28,0.005023919941654177,0
2022-03-29,0.01895371902431729,0
2022-03-30,-0.006671840902100048,0
2022-03-31,-0.01793568871520352,0
2022-04-01,-0.0017194170785772157,0
2022-04-04,0.023416988800072893,0
2022-04-05,-0.019123710593100064,0
2022-04-06,-0.018622959224311852,0
2022-04-07,0.0018022995476343103,0
2022-04-08,-0.011980349859590967,0
2022-04-11,-0.025847035095077388,0
2022-04-12,0.011457532980076221,0
2022-04-13,0.016210222453482626,0
2022-04-14,-0.030447157542103722,0
2022-04-18,-0.0013316510523488003,0
2022-04-19,0.014016597846468524,0
2022-04-20,-0.0010163154191693547,0
2022-04-21,-0.004855181987231147,0
2022-04-22,-0.02821567085083409,0
2022-04-25,0.006714712518242943,0
2022-04-26,-0.03804273399845728,0
2022-04-27,-0.00146786322582149,0
2022-04-28,0.04416575806506256,0
2022-04-29,-0.03729157468167345,0
2022-05-02,0.0019644471602964625,0
2022-05-03,0.00957668910241848,0
2022-05-04,0.040189750365466244,0
2022-05-05,-0.057328631181396854,1
2022-05-06,0.004716100389466713,0
2022-05-09,-0.03375245894018269,0
2022-05-10,0.01598374971928661,0
2022-05-11,-0.05323343951240312,0
2022-05-12,-0.027262173325624205,0
2022-05-13,0.031417274776662354,0
2022-05-16,-0.010729339004784825,0
2022-05-17,0.02510453102839762,0
2022-05-18,-0.05807305059148154,1
2022-05-19,-0.024950273746479838,0
2022-05-20,0.0017456911254076645,0
2022-05-23,0.03933526279115709,0
2022-05-24,-0.019402878936318826,0
2022-05-25,0.0011392558050924808,0
2022-05-26,0.022934650039706916,0
2022-05-27,0.0399478518829365,0
2022-05-31,-0.005360303829345814,0
2022-06-01,-0.000873890914503874,0
2022-06-02,0.01667170771077779,0
2022-06-03,-0.03931870399494832,0
2022-06-06,0.0052138602752333845,0
2022-06-07,0.017433136008937325,0
2022-06-08,-0.005056040728033598,0
2022-06-09,-0.03661784904721621,0
2022-06-10,-0.0393946371431709,0
2022-06-13,-0.03903728271808103,0
2022-06-14,0.006650798203981255,0
2022-06-15,0.01991189448285748,0
2022-06-16,-0.040459092668860774,0
2022-06-17,0.011467047420519773,0
2022-06-21,0.03223585834340982,0
2022-06-22,-0.003834573263914723,0
2022-06-23,0.021344111719464015,0
2022-06-24,0.02422152264539751,0
2022-06-27,0.0,0
2022-06-28,-0.03024236156397908,0
2022-06-29,0.012939770001156991,0
2022-06-30,-0.018192205997031616,0
2022-07-01,0.01603510131802329,0
2022-07-05,0.01875343486238194,0
2022-07-06,0.009561420590740999,0
2022-07-07,0.023716079995371134,0
2022-07-08,0.0047036644101217445,0
2022-07-11,-0.014868021736814792,0
2022-07-12,0.006810663667410606,0
2022-07-13,-0.002539961355781142,0
2022-07-14,0.020275505153782368,0
2022-07-15,0.01138496324849543,0
2022-07-18,-0.020859252852499725,0
2022-07-19,0.026371414222479697,0
2022-07-20,0.013419240598194071,0
2022-07-21,0.014981537045416295,0
2022-07-22,-0.008144039215326436,0
2022-07-25,-0.007425640211949596,0
2022-07-26,-0.008865637639957775,0
2022-07-27,0.03366184111871386,0
2022-07-28,0.0035653262115870757,0
2022-07-29,0.03226680680355242,0
2022-08-01,-0.006172364676796502,0
2022-08-02,-0.00933086486985927,0
2022-08-03,0.037534559731801725,0
2022-08-04,-0.0019283045508231046,0
2022-08-05,-0.00138984635632659,0
2022-08-08,-0.0029072883091405925,0
2022-08-09,0.00030345429236680214,0
2022-08-10,0.025857113397833198,0
2022-08-11,-0.004441141369450299,0
2022-08-12,0.021198871431440044,0
2022-08-15,0.0063137384634879504,0
2022-08-16,-0.0009243103244301439,0
2022-08-17,0.008746244697458369,0
2022-08-18,-0.0022942089304580624,0
2022-08-19,-0.015217140465433624,0
2022-08-22,-0.023298556516731926,0
2022-08-23,-0.0020312612836814506,0
2022-08-24,0.0017923077106874383,0
2022-08-25,0.014812730589120481,0
2022-08-26,-0.038428415161451644,0
2022-08-29,-0.013784703663743727,0
2022-08-30,-0.015423998104004515,0
2022-08-31,-0.010691864519800406,0
2022-09-01,0.004695916448142273,0
2022-09-02,-0.013704698097839025,0
2022-09-06,-0.008249244015102715,0
2022-09-07,0.00921162913576535,0
2022-09-08,-0.009664782987045008,0
2022-09-09,0.0186650361497722,0
2022-09-12,0.037784736516999866,0
2022-09-13,-0.06047160547031873,1
2022-09-14,0.00950997339646725,0
2022-09-15,-0.01911135703284296,0
2022-09-16,-0.011020503373871749,0
2022-09-19,0.024773313518668297,0
2022-09-20,0.015543954843280467,0
2022-09-21,-0.020475727619977967,0
2022-09-22,-0.006395436927395826,0
2022-09-23,-0.015239502756540277,0
2022-09-26,0.002257856305025625,0
2022-09-27,0.006544534416659829,0
2022-09-28,-0.012732237751878768,0
2022-09-29,-0.050366406391200054,0
2022-09-30,-0.030499892511361527,0
2022-10-03,0.030289393088479524,0
2022-10-04,0.02530043192340803,0
2022-10-05,0.002051046077299061,0
2022-10-06,-0.006647617990235887,0
2022-10-07,-0.037409820422055616,0
2022-10-10,0.0023527526588357894,0
2022-10-11,-0.010307813514174737,0
2022-10-12,-0.004615715321367506,0
2022-10-13,0.03306058748183955,0
2022-10-14,-0.03277122154369652,0
2022-10-17,0.028706490855395582,0
2022-10-18,0.009365388936664096,0
2022-10-19,0.0007648187222843868,0
2022-10-20,-0.0032720183908403937,0
2022-10-21,0.026699100980653603,0
2022-10-24,0.01469426410489674,0
2022-10-25,0.019153247208157313,0
2022-10-26,-0.01982247960143197,0
2022-10-27,-0.030939059448597633,0
2022-10-28,0.07283445653523865,1
2022-10-31,-0.015530285061822349,0
2022-11-01,-0.017698289787079234,0
2022-11-02,-0.03801862445021763,0
2022-11-03,-0.04333032798905028,0
2022-11-04,-0.0019490868078345799,0
2022-11-07,0.003894493326628977,0
2022-11-08,0.004166284551829315,0
2022-11-09,-0.03375320296331486,0
2022-11-10,0.08523647170489894,1
2022-11-11,0.019085434967132046,0
2022-11-14,-0.00953101118409314,0
2022-11-15,0.011799717502811754,0
2022-11-16,-0.008366173780695724,0
2022-11-17,0.012887998373145733,0
2022-11-18,0.003774630147409919,0
2022-11-21,-0.021918665614378555,0
2022-11-22,0.014554684263730397,0
2022-11-23,0.0059089200589622,0
2022-11-25,-0.019788285145048136,0
2022-11-28,-0.026615017512696706,0
2022-11-29,-0.02137521385001198,0
2022-11-30,0.04745003339285674,0
2022-12-01,0.0018897823466505139,0
2022-12-02,-0.0033770161892293623,0
2022-12-05,-0.008014988684434832,0
2022-12-06,-0.02569763063141659,0
2022-12-07,-0.013880802404395274,0
2022-12-08,0.012059760220276178,0
2022-12-09,-0.003440678183348446,0
2022-12-12,0.01625698903452695,0
2022-12-13,0.006759688002457551,0
2022-12-14,-0.01565786660904834,0
2022-12-15,-0.047987568250558256,0
2022-12-16,-0.014685853540163626,0
2022-12-19,-0.016037795048087812,0
2022-12-20,-0.0005289775946759242,0
2022-12-21,0.023530559900002836,0
2022-12-22,-0.02405981746007631,0
2022-12-23,-0.002801932645201902,0
2022-12-27,-0.013975297779320122,0
2022-12-28,-0.031166022467770223,0
2022-12-29,0.027930489113457895,0
2022-12-30,0.0024659218393159187,0
2023-01-03,-0.038122332772220775,0
2023-01-04,0.010261539288418064,0
2023-01-05,-0.01066134635547114,0
2023-01-06,0.03613355090093323,0
2023-01-09,0.004080430576010334,0
2023-01-10,0.004446519634207312,0
2023-01-11,0.02089240639223018,0
2023-01-12,-0.0005994946402815901,0
2023-01-13,0.010068301593399002,0
2023-01-17,0.008718243750571293,0
2023-01-18,-0.005384544730925946,0
2023-01-19,0.00044366992782866595,0
2023-01-20,0.019038473888831148,0
2023-01-23,0.023228592299049545,0
2023-01-24,0.010012768027706518,0
2023-01-25,-0.0047119986723741115,0
2023-01-26,0.014694865248942389,0
2023-01-27,0.01359157972380488,0
2023-01-30,-0.020282431293231738,0
2023-01-31,0.008980390601195898,0
2023-02-01,0.007869747228513347,0
2023-02-02,0.036392323834104345,0
2023-02-03,0.024106984825491225,0
2023-02-06,-0.018091444031430905,0
2023-02-07,0.0190618778754844,0
2023-02-08,-0.01781039690432534,0
2023-02-09,-0.0069355450909950695,0
2023-02-10,0.002452993098849642,0
2023-02-13,0.018632279290372228,0
2023-02-14,-0.004233857917144047,0
2023-02-15,0.013807528682858877,0
2023-02-16,-0.010484208838367301,0
2023-02-17,-0.007574977226474533,0
2023-02-21,-0.027042486496791977,0
2023-02-22,0.0028919743326123056,0
2023-02-23,0.003285135716246677,0
2023-02-24,-0.018169196396253612,0
2023-02-27,0.008213316301496854,0
2023-02-28,-0.003453524395535522,0
2023-03-01,-0.014348523787291786,0
2023-03-02,0.004120704932649916,0
2023-03-03,0.034488581884466046,0
2023-03-06,0.01836942109675091,0
2023-03-07,-0.014602453886831462,0
2023-03-08,0.008342228404397987,0
2023-03-09,-0.015027026366781264,0
2023-03-10,-0.013975837860645947,0
2023-03-13,0.0131787165590707,0
2023-03-14,0.013990955657699002,0
2023-03-15,0.002617904607062335,0
2023-03-16,0.01852158537437166,0
2023-03-17,-0.005468868083812585,0
2023-03-20,0.015365107857746557,0
2023-03-21,0.011873146954835156,0
2023-03-22,-0.00914493820324573,0
2023-03-23,0.006945311447728142,0
2023-03-24,0.008271178096741938,0
2023-03-27,-0.012369428441702286,0
2023-03-28,-0.003988237354193949,0
2023-03-29,0.019597410332886797,0
2023-03-30,0.009841245831847683,0
2023-03-31,0.015522983549420102,0
2023-04-03,0.007672427387089029,0
2023-04-04,-0.0032551407725054135,0
2023-04-05,-0.01135445804615846,0
2023-04-06,0.005480890705958947,0
2023-04-10,-0.016101109158323947,0
2023-04-11,-0.0076201494956287625,0
2023-04-12,-0.00436276509726742,0
2023-04-13,0.03353485153714025,0
2023-04-14,-0.0021161023235069343,0
2023-04-17,0.00012087004402006906,0
2023-04-18,0.007476770702791619,0
2023-04-19,0.006944131358971301,0
2023-04-20,-0.0058634774448149875,0
2023-04-21,-0.00982906622168828,0
2023-04-24,0.0018767062381250216,0
2023-04-25,-0.009480390400281653,0
2023-04-26,-6.116044549517323e-05,0
2023-04-27,0.02799966070528705,0
2023-04-28,0.00751275231935462,0
2023-05-01,-0.0005304868334913476,0
2023-05-02,-0.00621078165764353,0
2023-05-03,-0.0064880889290862154,0
2023-05-04,-0.00996300626304037,0
2023-05-05,0.04585927794723597,0
2023-05-08,-0.0004035751225192531,0
2023-05-09,-0.010021288154459653,0
2023-05-10,0.010367067225357966,0
2023-05-11,0.0010940012944723682,0
2023-05-12,-0.00543226951372142,0
2023-05-15,-0.002901475882634929,0
2023-05-16,0.0,0
2023-05-17,0.003596661307614606,0
2023-05-18,0.013573676829235446,0
2023-05-19,0.0006281507030630061,0
2023-05-22,-0.005495787232611344,0
2023-05-23,-0.015271099428432721,0
2023-05-24,0.0016308257162412907,0
2023-05-25,0.006670041003348967,0
2023-05-26,0.014006165614588307,0
2023-05-30,0.010603071099478103,0
2023-05-31,-0.00028193318370341977,0
2023-06-01,0.015895542602767467,0
2023-06-02,0.004764002568950571,0
2023-06-05,-0.007599934534614612,0
2023-06-06,-0.002062493187288085,0
2023-06-07,-0.00778641209502671,0
2023-06-08,0.015346587710307018,0
2023-06-09,0.0021574409337606396,0
2023-06-12,0.0155177618393444,0
2023-06-13,-0.0026150557982897813,0
2023-06-14,0.0034853353069660064,0
2023-06-15,0.011136465949880945,0
2023-06-16,-0.005877294105329346,0
2023-06-20,0.00048676434409998526,0
2023-06-21,-0.0056914798459949,0
2023-06-22,0.016390151519420054,0
2023-06-23,-0.001712726499719193,0
2023-06-26,-0.0075816396108165166,0
2023-06-27,0.014946767727394072,0
2023-06-28,0.006307934269105247,0
2023-06-29,0.0017949245674163642,0
2023-06-30,0.022839728494302127,0
2023-07-03,-0.007815137708452538,0
2023-07-05,-0.0058887692098886476,0
2023-07-06,0.0025055773135366686,0
2023-07-07,-0.00590870403700103,0
2023-07-10,-0.010915099582735722,0
2023-07-11,-0.002813924444308341,0
2023-07-12,0.00894541441373161,0
2023-07-13,0.004049294330095522,0
2023-07-14,0.000786688018694128,0
2023-07-17,0.017157865463532845,0
2023-07-18,-0.001341377025501858,0
2023-07-19,0.0070468673092173055,0
2023-07-20,-0.01014870312543486,0
2023-07-21,-0.0061807345249453045,0
2023-07-24,0.004211114496498811,0
2023-07-25,0.004503454003002066,0
2023-07-26,0.004534769065978062,0
2023-07-27,-0.006602765705870635,0
2023-07-28,0.013417551851713623,0
2023-07-31,0.0031608899745869876,0
2023-08-01,-0.004285024058614931,0
2023-08-02,-0.015611101566153366,0
2023-08-03,-0.007348587900605479,0
2023-08-04,-0.049211291562626484,0
2023-08-07,-0.01740435024361506,0
2023-08-08,0.005297568604571858,0
2023-08-09,-0.008994725379971957,0
2023-08-10,-0.0012354005265842892,0
2023-08-11,0.0003375824685890862,0
2023-08-14,0.009349305370850443,0
2023-08-15,-0.011263405433836943,0
2023-08-16,-0.004971385875919092,0
2023-08-17,-0.014662178300384245,0
2023-08-18,0.0028120245484516597,0
2023-08-21,0.00770698338704718,0
2023-08-22,0.007873851171021923,0
2023-08-23,0.02171158277821665,0
2023-08-24,-0.026519073208280255,0
2023-08-25,0.012563905489901947,0
2023-08-28,0.008807289464492395,0
2023-08-29,0.021575728122907534,0
2023-08-30,0.018990965016167437,0
2023-08-31,0.0011716044232548757,0
2023-09-01,0.008427718861944666,0
2023-09-05,0.0012659766888459432,0
2023-09-06,-0.03644971427111605,0
2023-09-07,-0.02968558921981725,0
2023-09-08,0.003485534878936117,0
2023-09-11,0.00660074710981908,0
2023-09-12,-0.01720775558856116,0
2023-09-13,-0.011925657882858372,0
2023-09-14,0.008744147778900733,0
2023-09-15,-0.004162515630215205,0
2023-09-18,0.016771801533316498,0
2023-09-19,0.006161849788799663,0
2023-09-20,-0.020194749228342673,0
2023-09-21,-0.008929020092988427,0
2023-09-22,0.004932104000959751,0
2023-09-25,0.007353236528981468,0
2023-09-26,-0.023676483414424566,0
2023-09-27,-0.008937222180251694,0
2023-09-28,0.0015243698369015034,0
2023-09-29,0.003041786224724273,0
2023-10-02,0.014726801840029634,0
2023-10-03,-0.007800228231345282,0
2023-10-04,0.007281900781754366,0
2023-10-05,0.007172328240942131,0
2023-10-06,0.014642728427620886,0
2023-10-09,0.008415501633588913,0
2023-10-10,-0.0033576551976557422,0
2023-10-11,0.00787293281187433,0
2023-10-12,0.005048558855660765,0
2023-10-13,-0.010346192645609644,0
2023-10-16,-0.0007272496571295604,0
2023-10-17,-0.008823494690426903,0
2023-10-18,-0.007422351150540117,0
2023-10-19,-0.0021632095423755474,0
2023-10-20,-0.01481348855615806,0
2023-10-23,0.0006938934145091187,0
2023-10-24,0.002540164378230813,0
2023-10-25,-0.013583530922066215,0
2023-10-26,-0.024913325087080745,0
2023-10-27,0.00793779184615313,0
2023-10-30,0.012230119840338371,0
2023-10-31,0.0028148911419367826,0
2023-11-01,0.018565187796373547,0
2023-11-02,0.020482004304935717,0
2023-11-03,-0.0051945198366008805,0
2023-11-06,0.014499625084360115,0
2023-11-07,0.014347156297627338,0
2023-11-08,0.00586768117861128,0
2023-11-09,-0.002627852008732183,0
2023-11-10,0.022954588427120996,0
2023-11-13,-0.008620800872946756,0
2023-11-14,0.014184615077086368,0
2023-11-15,0.0030363628399486383,0
2023-11-16,0.009001497972477563,0
2023-11-17,-0.0001054951552206894,0
2023-11-20,0.009235531138970663,0
2023-11-21,-0.004239906037100607,0
2023-11-22,0.0035083239677537216,0
2023-11-24,-0.0070289187086823085,0
2023-11-27,-0.0009479897900301753,0
2023-11-28,0.0032088978112525318,0
2023-11-29,-0.0054243210322068,0
2023-11-30,0.0030581431626355475,0
2023-12-01,0.006768236906297268,0
2023-12-04,-0.009509636749168963,0
2023-12-05,0.020844376694574465,0
2023-12-06,-0.005703218278547004,0
2023-12-07,0.010088281131314127,0
2023-12-08,0.007385045850194039,0
2023-12-11,-0.013011599358712362,0
2023-12-12,0.007888944182796958,0
2023-12-13,0.016553672308883195,0
2023-12-14,0.0007574469936797275,0
2023-12-15,-0.002729467306009226,0
2023-12-18,-0.008539747936838937,0
2023-12-19,0.005345872769138134,0
2023-12-20,-0.010771677163631895,0
2023-12-21,-0.0007702825999861455,0
2023-12-22,-0.005562984397866417,0
